============================================================================
--------------------------------
Processing add.v.lemma
--------------------------------
	Number of test instances = 100
adding positional word information to wordstream
make: `hdp' is up to date.

Program starts with following parameters:
algorithm:          = train
data_path:          = topicmodel_output/hdpdata.train.txt
directory:          = topicmodel_output
max_iter            = 300
save_lag            = -1
init_topics         = 0
random_seed         = 1372179636
gamma_a             = 1.00
gamma_b             = 0.10
alpha_a             = 1.00
alpha_b             = 1.00
eta                 = 0.50
#restricted_scans   = 5
split-merge         = no
sampling hyperparam = no

reading data from topicmodel_output/hdpdata.train.txt
number of docs  : 299
number of terms : 73
number of total words : 1524
starting with 4 topics 
iter = 00231, #topics = 0008, #tables = 0590, gamma = 0.10000, alpha = 1.00000, likelihood = -6768.76918
iter = 00232, #topics = 0007, #tables = 0607, gamma = 0.10000, alpha = 1.00000, likelihood = -6789.16215
iter = 00233, #topics = 0007, #tables = 0596, gamma = 0.10000, alpha = 1.00000, likelihood = -6748.24375
iter = 00234, #topics = 0007, #tables = 0578, gamma = 0.10000, alpha = 1.00000, likelihood = -6670.63400
iter = 00235, #topics = 0007, #tables = 0606, gamma = 0.10000, alpha = 1.00000, likelihood = -6756.56556
iter = 00236, #topics = 0007, #tables = 0613, gamma = 0.10000, alpha = 1.00000, likelihood = -6797.99069
iter = 00237, #topics = 0007, #tables = 0600, gamma = 0.10000, alpha = 1.00000, likelihood = -6713.52831
iter = 00238, #topics = 0007, #tables = 0599, gamma = 0.10000, alpha = 1.00000, likelihood = -6706.00115
iter = 00239, #topics = 0007, #tables = 0589, gamma = 0.10000, alpha = 1.00000, likelihood = -6755.02023
iter = 00240, #topics = 0008, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -6701.11334
iter = 00241, #topics = 0007, #tables = 0587, gamma = 0.10000, alpha = 1.00000, likelihood = -6759.65492
iter = 00242, #topics = 0009, #tables = 0586, gamma = 0.10000, alpha = 1.00000, likelihood = -6763.07356
iter = 00243, #topics = 0007, #tables = 0601, gamma = 0.10000, alpha = 1.00000, likelihood = -6816.40449
iter = 00244, #topics = 0007, #tables = 0615, gamma = 0.10000, alpha = 1.00000, likelihood = -6821.34913
iter = 00245, #topics = 0008, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -6813.38154
iter = 00246, #topics = 0007, #tables = 0583, gamma = 0.10000, alpha = 1.00000, likelihood = -6674.12406
iter = 00247, #topics = 0007, #tables = 0595, gamma = 0.10000, alpha = 1.00000, likelihood = -6697.72552
iter = 00248, #topics = 0007, #tables = 0587, gamma = 0.10000, alpha = 1.00000, likelihood = -6659.39834
iter = 00249, #topics = 0007, #tables = 0600, gamma = 0.10000, alpha = 1.00000, likelihood = -6759.37810
iter = 00250, #topics = 0007, #tables = 0602, gamma = 0.10000, alpha = 1.00000, likelihood = -6779.99643
iter = 00251, #topics = 0007, #tables = 0613, gamma = 0.10000, alpha = 1.00000, likelihood = -6816.26130
iter = 00252, #topics = 0007, #tables = 0603, gamma = 0.10000, alpha = 1.00000, likelihood = -6754.89475
iter = 00253, #topics = 0007, #tables = 0603, gamma = 0.10000, alpha = 1.00000, likelihood = -6777.66811
iter = 00254, #topics = 0007, #tables = 0605, gamma = 0.10000, alpha = 1.00000, likelihood = -6773.12366
iter = 00255, #topics = 0007, #tables = 0607, gamma = 0.10000, alpha = 1.00000, likelihood = -6674.09258
iter = 00256, #topics = 0007, #tables = 0617, gamma = 0.10000, alpha = 1.00000, likelihood = -6740.33725
iter = 00257, #topics = 0008, #tables = 0613, gamma = 0.10000, alpha = 1.00000, likelihood = -6681.53554
iter = 00258, #topics = 0008, #tables = 0600, gamma = 0.10000, alpha = 1.00000, likelihood = -6779.46957
iter = 00259, #topics = 0008, #tables = 0625, gamma = 0.10000, alpha = 1.00000, likelihood = -6842.91216
iter = 00260, #topics = 0007, #tables = 0607, gamma = 0.10000, alpha = 1.00000, likelihood = -6691.59952
iter = 00261, #topics = 0007, #tables = 0598, gamma = 0.10000, alpha = 1.00000, likelihood = -6755.06298
iter = 00262, #topics = 0007, #tables = 0583, gamma = 0.10000, alpha = 1.00000, likelihood = -6680.86527
iter = 00263, #topics = 0007, #tables = 0597, gamma = 0.10000, alpha = 1.00000, likelihood = -6662.15048
iter = 00264, #topics = 0008, #tables = 0572, gamma = 0.10000, alpha = 1.00000, likelihood = -6648.40257
iter = 00265, #topics = 0007, #tables = 0575, gamma = 0.10000, alpha = 1.00000, likelihood = -6640.92943
iter = 00266, #topics = 0007, #tables = 0601, gamma = 0.10000, alpha = 1.00000, likelihood = -6744.74237
iter = 00267, #topics = 0007, #tables = 0597, gamma = 0.10000, alpha = 1.00000, likelihood = -6765.51131
iter = 00268, #topics = 0007, #tables = 0576, gamma = 0.10000, alpha = 1.00000, likelihood = -6711.22192
iter = 00269, #topics = 0007, #tables = 0554, gamma = 0.10000, alpha = 1.00000, likelihood = -6730.45631
iter = 00270, #topics = 0007, #tables = 0603, gamma = 0.10000, alpha = 1.00000, likelihood = -6801.36214
iter = 00271, #topics = 0007, #tables = 0586, gamma = 0.10000, alpha = 1.00000, likelihood = -6817.34818
iter = 00272, #topics = 0008, #tables = 0593, gamma = 0.10000, alpha = 1.00000, likelihood = -6873.65711
iter = 00273, #topics = 0007, #tables = 0595, gamma = 0.10000, alpha = 1.00000, likelihood = -6935.13094
iter = 00274, #topics = 0007, #tables = 0604, gamma = 0.10000, alpha = 1.00000, likelihood = -6974.91097
iter = 00275, #topics = 0007, #tables = 0580, gamma = 0.10000, alpha = 1.00000, likelihood = -6907.51776
iter = 00276, #topics = 0007, #tables = 0597, gamma = 0.10000, alpha = 1.00000, likelihood = -6884.83625
iter = 00277, #topics = 0008, #tables = 0603, gamma = 0.10000, alpha = 1.00000, likelihood = -6804.41981
iter = 00278, #topics = 0008, #tables = 0599, gamma = 0.10000, alpha = 1.00000, likelihood = -6825.63046
iter = 00279, #topics = 0008, #tables = 0592, gamma = 0.10000, alpha = 1.00000, likelihood = -6777.09700
iter = 00280, #topics = 0007, #tables = 0599, gamma = 0.10000, alpha = 1.00000, likelihood = -6741.82941
iter = 00281, #topics = 0007, #tables = 0580, gamma = 0.10000, alpha = 1.00000, likelihood = -6731.39666
iter = 00282, #topics = 0008, #tables = 0569, gamma = 0.10000, alpha = 1.00000, likelihood = -6727.05322
iter = 00283, #topics = 0008, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -6724.19183
iter = 00284, #topics = 0008, #tables = 0580, gamma = 0.10000, alpha = 1.00000, likelihood = -6740.13882
iter = 00285, #topics = 0008, #tables = 0593, gamma = 0.10000, alpha = 1.00000, likelihood = -6769.39875
iter = 00286, #topics = 0009, #tables = 0606, gamma = 0.10000, alpha = 1.00000, likelihood = -6841.94893
iter = 00287, #topics = 0008, #tables = 0594, gamma = 0.10000, alpha = 1.00000, likelihood = -6747.44039
iter = 00288, #topics = 0008, #tables = 0610, gamma = 0.10000, alpha = 1.00000, likelihood = -6790.06472
iter = 00289, #topics = 0008, #tables = 0622, gamma = 0.10000, alpha = 1.00000, likelihood = -6774.08785
iter = 00290, #topics = 0008, #tables = 0603, gamma = 0.10000, alpha = 1.00000, likelihood = -6738.92274
iter = 00291, #topics = 0008, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -6798.69489
iter = 00292, #topics = 0008, #tables = 0592, gamma = 0.10000, alpha = 1.00000, likelihood = -6712.40170
iter = 00293, #topics = 0007, #tables = 0608, gamma = 0.10000, alpha = 1.00000, likelihood = -6702.36491
iter = 00294, #topics = 0007, #tables = 0580, gamma = 0.10000, alpha = 1.00000, likelihood = -6865.01954
iter = 00295, #topics = 0007, #tables = 0588, gamma = 0.10000, alpha = 1.00000, likelihood = -6774.81654
iter = 00296, #topics = 0007, #tables = 0588, gamma = 0.10000, alpha = 1.00000, likelihood = -6833.66583
iter = 00297, #topics = 0007, #tables = 0598, gamma = 0.10000, alpha = 1.00000, likelihood = -6787.09450
iter = 00298, #topics = 0007, #tables = 0575, gamma = 0.10000, alpha = 1.00000, likelihood = -6751.45945
iter = 00299, #topics = 0008, #tables = 0607, gamma = 0.10000, alpha = 1.00000, likelihood = -6819.22989
============================================================================
--------------------------------
Processing appear.v.lemma
--------------------------------
	Number of test instances = 100
adding positional word information to wordstream
make: `hdp' is up to date.

Program starts with following parameters:
algorithm:          = train
data_path:          = topicmodel_output/hdpdata.train.txt
directory:          = topicmodel_output
max_iter            = 300
save_lag            = -1
init_topics         = 0
random_seed         = 1372179638
gamma_a             = 1.00
gamma_b             = 0.10
alpha_a             = 1.00
alpha_b             = 1.00
eta                 = 0.50
#restricted_scans   = 5
split-merge         = no
sampling hyperparam = no

reading data from topicmodel_output/hdpdata.train.txt
number of docs  : 300
number of terms : 66
number of total words : 1328
starting with 4 topics 
iter = 00000, #topics = 0004, #tables = 0589, gamma = 0.10000, alpha = 1.00000, likelihood = -5792.19884
iter = 00001, #topics = 0005, #tables = 0588, gamma = 0.10000, alpha = 1.00000, likelihood = -5749.49511
iter = 00002, #topics = 0007, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5621.30008
iter = 00003, #topics = 0006, #tables = 0584, gamma = 0.10000, alpha = 1.00000, likelihood = -5687.50469
iter = 00004, #topics = 0007, #tables = 0557, gamma = 0.10000, alpha = 1.00000, likelihood = -5644.52900
iter = 00005, #topics = 0007, #tables = 0559, gamma = 0.10000, alpha = 1.00000, likelihood = -5645.54642
iter = 00006, #topics = 0007, #tables = 0553, gamma = 0.10000, alpha = 1.00000, likelihood = -5698.31294
iter = 00007, #topics = 0008, #tables = 0573, gamma = 0.10000, alpha = 1.00000, likelihood = -5750.17405
iter = 00008, #topics = 0008, #tables = 0560, gamma = 0.10000, alpha = 1.00000, likelihood = -5709.40214
iter = 00009, #topics = 0008, #tables = 0568, gamma = 0.10000, alpha = 1.00000, likelihood = -5683.42963
iter = 00010, #topics = 0008, #tables = 0561, gamma = 0.10000, alpha = 1.00000, likelihood = -5643.38091
iter = 00011, #topics = 0008, #tables = 0558, gamma = 0.10000, alpha = 1.00000, likelihood = -5656.75357
iter = 00012, #topics = 0008, #tables = 0577, gamma = 0.10000, alpha = 1.00000, likelihood = -5693.18519
iter = 00013, #topics = 0008, #tables = 0565, gamma = 0.10000, alpha = 1.00000, likelihood = -5691.33020
iter = 00014, #topics = 0008, #tables = 0576, gamma = 0.10000, alpha = 1.00000, likelihood = -5762.69186
iter = 00015, #topics = 0009, #tables = 0588, gamma = 0.10000, alpha = 1.00000, likelihood = -5814.09695
iter = 00016, #topics = 0009, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -5838.17567
iter = 00017, #topics = 0009, #tables = 0544, gamma = 0.10000, alpha = 1.00000, likelihood = -5730.28148
iter = 00018, #topics = 0009, #tables = 0566, gamma = 0.10000, alpha = 1.00000, likelihood = -5733.30300
iter = 00019, #topics = 0009, #tables = 0548, gamma = 0.10000, alpha = 1.00000, likelihood = -5754.74063
iter = 00020, #topics = 0009, #tables = 0550, gamma = 0.10000, alpha = 1.00000, likelihood = -5727.01018
iter = 00021, #topics = 0009, #tables = 0555, gamma = 0.10000, alpha = 1.00000, likelihood = -5731.34201
iter = 00022, #topics = 0009, #tables = 0574, gamma = 0.10000, alpha = 1.00000, likelihood = -5718.89939
iter = 00023, #topics = 0009, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5723.07448
iter = 00024, #topics = 0009, #tables = 0583, gamma = 0.10000, alpha = 1.00000, likelihood = -5786.53517
iter = 00025, #topics = 0008, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -5726.68875
iter = 00026, #topics = 0008, #tables = 0586, gamma = 0.10000, alpha = 1.00000, likelihood = -5830.03575
iter = 00027, #topics = 0008, #tables = 0551, gamma = 0.10000, alpha = 1.00000, likelihood = -5775.95566
iter = 00028, #topics = 0008, #tables = 0569, gamma = 0.10000, alpha = 1.00000, likelihood = -5786.76921
iter = 00029, #topics = 0008, #tables = 0561, gamma = 0.10000, alpha = 1.00000, likelihood = -5778.83956
iter = 00030, #topics = 0008, #tables = 0561, gamma = 0.10000, alpha = 1.00000, likelihood = -5772.82505
iter = 00031, #topics = 0008, #tables = 0573, gamma = 0.10000, alpha = 1.00000, likelihood = -5774.05227
iter = 00032, #topics = 0008, #tables = 0551, gamma = 0.10000, alpha = 1.00000, likelihood = -5784.86715
iter = 00033, #topics = 0008, #tables = 0571, gamma = 0.10000, alpha = 1.00000, likelihood = -5749.73757
iter = 00034, #topics = 0008, #tables = 0576, gamma = 0.10000, alpha = 1.00000, likelihood = -5751.55951
iter = 00035, #topics = 0009, #tables = 0566, gamma = 0.10000, alpha = 1.00000, likelihood = -5800.78858
iter = 00036, #topics = 0009, #tables = 0569, gamma = 0.10000, alpha = 1.00000, likelihood = -5818.02601
iter = 00037, #topics = 0009, #tables = 0594, gamma = 0.10000, alpha = 1.00000, likelihood = -5826.53288
iter = 00038, #topics = 0009, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5836.41659
iter = 00039, #topics = 0009, #tables = 0575, gamma = 0.10000, alpha = 1.00000, likelihood = -5784.99340
iter = 00040, #topics = 0010, #tables = 0557, gamma = 0.10000, alpha = 1.00000, likelihood = -5757.79170
iter = 00041, #topics = 0010, #tables = 0562, gamma = 0.10000, alpha = 1.00000, likelihood = -5794.50374
iter = 00042, #topics = 0011, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5796.81564
iter = 00043, #topics = 0010, #tables = 0552, gamma = 0.10000, alpha = 1.00000, likelihood = -5738.08246
iter = 00044, #topics = 0009, #tables = 0569, gamma = 0.10000, alpha = 1.00000, likelihood = -5829.73566
iter = 00045, #topics = 0008, #tables = 0586, gamma = 0.10000, alpha = 1.00000, likelihood = -5828.98626
iter = 00046, #topics = 0008, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5767.92946
iter = 00047, #topics = 0008, #tables = 0561, gamma = 0.10000, alpha = 1.00000, likelihood = -5734.44179
iter = 00048, #topics = 0009, #tables = 0556, gamma = 0.10000, alpha = 1.00000, likelihood = -5734.24254
iter = 00049, #topics = 0009, #tables = 0583, gamma = 0.10000, alpha = 1.00000, likelihood = -5779.68454
iter = 00050, #topics = 0009, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -5770.07166
iter = 00051, #topics = 0009, #tables = 0541, gamma = 0.10000, alpha = 1.00000, likelihood = -5726.92463
iter = 00052, #topics = 0009, #tables = 0562, gamma = 0.10000, alpha = 1.00000, likelihood = -5833.78538
iter = 00053, #topics = 0009, #tables = 0594, gamma = 0.10000, alpha = 1.00000, likelihood = -5870.33982
iter = 00054, #topics = 0009, #tables = 0599, gamma = 0.10000, alpha = 1.00000, likelihood = -5814.09982
iter = 00055, #topics = 0009, #tables = 0605, gamma = 0.10000, alpha = 1.00000, likelihood = -5831.82643
iter = 00056, #topics = 0010, #tables = 0599, gamma = 0.10000, alpha = 1.00000, likelihood = -5865.76600
iter = 00057, #topics = 0011, #tables = 0558, gamma = 0.10000, alpha = 1.00000, likelihood = -5767.87071
iter = 00058, #topics = 0010, #tables = 0556, gamma = 0.10000, alpha = 1.00000, likelihood = -5718.12506
iter = 00059, #topics = 0010, #tables = 0573, gamma = 0.10000, alpha = 1.00000, likelihood = -5718.98907
iter = 00060, #topics = 0010, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5672.51430
iter = 00061, #topics = 0011, #tables = 0563, gamma = 0.10000, alpha = 1.00000, likelihood = -5681.04834
iter = 00062, #topics = 0010, #tables = 0565, gamma = 0.10000, alpha = 1.00000, likelihood = -5690.93121
iter = 00063, #topics = 0010, #tables = 0590, gamma = 0.10000, alpha = 1.00000, likelihood = -5782.77165
iter = 00064, #topics = 0010, #tables = 0596, gamma = 0.10000, alpha = 1.00000, likelihood = -5862.94964
iter = 00065, #topics = 0010, #tables = 0576, gamma = 0.10000, alpha = 1.00000, likelihood = -5777.42190
iter = 00066, #topics = 0010, #tables = 0563, gamma = 0.10000, alpha = 1.00000, likelihood = -5769.27647
iter = 00067, #topics = 0010, #tables = 0555, gamma = 0.10000, alpha = 1.00000, likelihood = -5749.32616
iter = 00068, #topics = 0009, #tables = 0562, gamma = 0.10000, alpha = 1.00000, likelihood = -5763.43382
iter = 00069, #topics = 0009, #tables = 0555, gamma = 0.10000, alpha = 1.00000, likelihood = -5673.71437
iter = 00070, #topics = 0009, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5635.53606
iter = 00071, #topics = 0009, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -5743.16646
iter = 00072, #topics = 0009, #tables = 0587, gamma = 0.10000, alpha = 1.00000, likelihood = -5802.00571
iter = 00073, #topics = 0009, #tables = 0560, gamma = 0.10000, alpha = 1.00000, likelihood = -5664.22362
iter = 00074, #topics = 0011, #tables = 0575, gamma = 0.10000, alpha = 1.00000, likelihood = -5759.00549
iter = 00075, #topics = 0010, #tables = 0560, gamma = 0.10000, alpha = 1.00000, likelihood = -5729.34707
iter = 00076, #topics = 0010, #tables = 0556, gamma = 0.10000, alpha = 1.00000, likelihood = -5722.77389
iter = 00077, #topics = 0010, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5739.78417
iter = 00078, #topics = 0009, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5722.42083
iter = 00079, #topics = 0009, #tables = 0535, gamma = 0.10000, alpha = 1.00000, likelihood = -5623.39092
iter = 00080, #topics = 0009, #tables = 0571, gamma = 0.10000, alpha = 1.00000, likelihood = -5631.96182
iter = 00081, #topics = 0009, #tables = 0563, gamma = 0.10000, alpha = 1.00000, likelihood = -5780.20902
iter = 00082, #topics = 0009, #tables = 0581, gamma = 0.10000, alpha = 1.00000, likelihood = -5888.76305
iter = 00083, #topics = 0009, #tables = 0563, gamma = 0.10000, alpha = 1.00000, likelihood = -5858.35979
iter = 00084, #topics = 0009, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5821.60123
iter = 00085, #topics = 0009, #tables = 0570, gamma = 0.10000, alpha = 1.00000, likelihood = -5811.72687
iter = 00086, #topics = 0009, #tables = 0578, gamma = 0.10000, alpha = 1.00000, likelihood = -5775.37515
iter = 00087, #topics = 0009, #tables = 0570, gamma = 0.10000, alpha = 1.00000, likelihood = -5801.79223
iter = 00088, #topics = 0009, #tables = 0554, gamma = 0.10000, alpha = 1.00000, likelihood = -5823.97374
iter = 00089, #topics = 0009, #tables = 0571, gamma = 0.10000, alpha = 1.00000, likelihood = -5786.89391
iter = 00090, #topics = 0009, #tables = 0554, gamma = 0.10000, alpha = 1.00000, likelihood = -5689.47791
iter = 00091, #topics = 0009, #tables = 0554, gamma = 0.10000, alpha = 1.00000, likelihood = -5710.66286
iter = 00092, #topics = 0009, #tables = 0550, gamma = 0.10000, alpha = 1.00000, likelihood = -5669.57048
iter = 00093, #topics = 0009, #tables = 0543, gamma = 0.10000, alpha = 1.00000, likelihood = -5652.37094
iter = 00094, #topics = 0009, #tables = 0566, gamma = 0.10000, alpha = 1.00000, likelihood = -5781.21220
iter = 00095, #topics = 0010, #tables = 0569, gamma = 0.10000, alpha = 1.00000, likelihood = -5927.31236
iter = 00096, #topics = 0010, #tables = 0554, gamma = 0.10000, alpha = 1.00000, likelihood = -5830.91696
iter = 00097, #topics = 0010, #tables = 0558, gamma = 0.10000, alpha = 1.00000, likelihood = -5855.00427
iter = 00098, #topics = 0010, #tables = 0565, gamma = 0.10000, alpha = 1.00000, likelihood = -5795.83120
iter = 00099, #topics = 0009, #tables = 0554, gamma = 0.10000, alpha = 1.00000, likelihood = -5797.59563
iter = 00100, #topics = 0009, #tables = 0565, gamma = 0.10000, alpha = 1.00000, likelihood = -5685.17430
iter = 00101, #topics = 0010, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5688.04019
iter = 00102, #topics = 0011, #tables = 0556, gamma = 0.10000, alpha = 1.00000, likelihood = -5625.45263
iter = 00103, #topics = 0011, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5715.98148
iter = 00104, #topics = 0011, #tables = 0571, gamma = 0.10000, alpha = 1.00000, likelihood = -5727.86857
iter = 00105, #topics = 0010, #tables = 0572, gamma = 0.10000, alpha = 1.00000, likelihood = -5736.47994
iter = 00106, #topics = 0009, #tables = 0591, gamma = 0.10000, alpha = 1.00000, likelihood = -5748.04811
iter = 00107, #topics = 0010, #tables = 0564, gamma = 0.10000, alpha = 1.00000, likelihood = -5636.32740
iter = 00108, #topics = 0010, #tables = 0566, gamma = 0.10000, alpha = 1.00000, likelihood = -5655.76558
iter = 00109, #topics = 0010, #tables = 0562, gamma = 0.10000, alpha = 1.00000, likelihood = -5669.27182
iter = 00110, #topics = 0010, #tables = 0585, gamma = 0.10000, alpha = 1.00000, likelihood = -5715.59650
iter = 00111, #topics = 0010, #tables = 0557, gamma = 0.10000, alpha = 1.00000, likelihood = -5678.20824
iter = 00112, #topics = 0011, #tables = 0568, gamma = 0.10000, alpha = 1.00000, likelihood = -5715.71954
iter = 00113, #topics = 0011, #tables = 0549, gamma = 0.10000, alpha = 1.00000, likelihood = -5702.97798
iter = 00114, #topics = 0010, #tables = 0553, gamma = 0.10000, alpha = 1.00000, likelihood = -5617.53604
iter = 00115, #topics = 0011, #tables = 0587, gamma = 0.10000, alpha = 1.00000, likelihood = -5715.99046
iter = 00116, #topics = 0010, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -5685.02253
iter = 00117, #topics = 0010, #tables = 0571, gamma = 0.10000, alpha = 1.00000, likelihood = -5749.52256
iter = 00118, #topics = 0010, #tables = 0562, gamma = 0.10000, alpha = 1.00000, likelihood = -5716.17998
iter = 00119, #topics = 0010, #tables = 0554, gamma = 0.10000, alpha = 1.00000, likelihood = -5651.98134
iter = 00120, #topics = 0011, #tables = 0552, gamma = 0.10000, alpha = 1.00000, likelihood = -5664.56496
iter = 00121, #topics = 0010, #tables = 0562, gamma = 0.10000, alpha = 1.00000, likelihood = -5745.39659
iter = 00122, #topics = 0010, #tables = 0562, gamma = 0.10000, alpha = 1.00000, likelihood = -5724.35139
iter = 00123, #topics = 0010, #tables = 0597, gamma = 0.10000, alpha = 1.00000, likelihood = -5779.61797
iter = 00124, #topics = 0010, #tables = 0582, gamma = 0.10000, alpha = 1.00000, likelihood = -5763.06915
iter = 00125, #topics = 0010, #tables = 0576, gamma = 0.10000, alpha = 1.00000, likelihood = -5864.57382
iter = 00126, #topics = 0011, #tables = 0590, gamma = 0.10000, alpha = 1.00000, likelihood = -5822.23137
iter = 00127, #topics = 0011, #tables = 0574, gamma = 0.10000, alpha = 1.00000, likelihood = -5816.13886
iter = 00128, #topics = 0011, #tables = 0577, gamma = 0.10000, alpha = 1.00000, likelihood = -5808.48671
iter = 00129, #topics = 0011, #tables = 0577, gamma = 0.10000, alpha = 1.00000, likelihood = -5773.64990
iter = 00130, #topics = 0011, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -5804.29261
iter = 00131, #topics = 0011, #tables = 0570, gamma = 0.10000, alpha = 1.00000, likelihood = -5777.60704
iter = 00132, #topics = 0011, #tables = 0593, gamma = 0.10000, alpha = 1.00000, likelihood = -5893.85580
iter = 00133, #topics = 0011, #tables = 0577, gamma = 0.10000, alpha = 1.00000, likelihood = -5899.15896
iter = 00134, #topics = 0011, #tables = 0595, gamma = 0.10000, alpha = 1.00000, likelihood = -5861.39603
iter = 00135, #topics = 0011, #tables = 0566, gamma = 0.10000, alpha = 1.00000, likelihood = -5767.90368
iter = 00136, #topics = 0011, #tables = 0568, gamma = 0.10000, alpha = 1.00000, likelihood = -5810.07880
iter = 00137, #topics = 0011, #tables = 0577, gamma = 0.10000, alpha = 1.00000, likelihood = -5833.06053
iter = 00138, #topics = 0011, #tables = 0573, gamma = 0.10000, alpha = 1.00000, likelihood = -5820.24683
iter = 00139, #topics = 0011, #tables = 0540, gamma = 0.10000, alpha = 1.00000, likelihood = -5805.55139
iter = 00140, #topics = 0011, #tables = 0575, gamma = 0.10000, alpha = 1.00000, likelihood = -5835.14791
iter = 00141, #topics = 0011, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -5764.08495
iter = 00142, #topics = 0011, #tables = 0558, gamma = 0.10000, alpha = 1.00000, likelihood = -5778.57877
iter = 00143, #topics = 0012, #tables = 0553, gamma = 0.10000, alpha = 1.00000, likelihood = -5750.77331
iter = 00144, #topics = 0012, #tables = 0574, gamma = 0.10000, alpha = 1.00000, likelihood = -5777.63988
iter = 00145, #topics = 0011, #tables = 0570, gamma = 0.10000, alpha = 1.00000, likelihood = -5767.25500
iter = 00146, #topics = 0011, #tables = 0569, gamma = 0.10000, alpha = 1.00000, likelihood = -5719.82978
iter = 00147, #topics = 0010, #tables = 0545, gamma = 0.10000, alpha = 1.00000, likelihood = -5772.26654
iter = 00148, #topics = 0010, #tables = 0571, gamma = 0.10000, alpha = 1.00000, likelihood = -5736.89659
iter = 00149, #topics = 0010, #tables = 0570, gamma = 0.10000, alpha = 1.00000, likelihood = -5755.77363
iter = 00150, #topics = 0011, #tables = 0574, gamma = 0.10000, alpha = 1.00000, likelihood = -5857.02490
iter = 00151, #topics = 0010, #tables = 0580, gamma = 0.10000, alpha = 1.00000, likelihood = -5853.89926
iter = 00152, #topics = 0010, #tables = 0590, gamma = 0.10000, alpha = 1.00000, likelihood = -5831.93446
iter = 00153, #topics = 0010, #tables = 0554, gamma = 0.10000, alpha = 1.00000, likelihood = -5754.03213
iter = 00154, #topics = 0010, #tables = 0551, gamma = 0.10000, alpha = 1.00000, likelihood = -5664.18802
iter = 00155, #topics = 0010, #tables = 0543, gamma = 0.10000, alpha = 1.00000, likelihood = -5721.87973
iter = 00156, #topics = 0011, #tables = 0579, gamma = 0.10000, alpha = 1.00000, likelihood = -5797.16480
iter = 00157, #topics = 0010, #tables = 0569, gamma = 0.10000, alpha = 1.00000, likelihood = -5781.09716
iter = 00158, #topics = 0012, #tables = 0578, gamma = 0.10000, alpha = 1.00000, likelihood = -5759.06283
iter = 00159, #topics = 0011, #tables = 0587, gamma = 0.10000, alpha = 1.00000, likelihood = -5766.89221
iter = 00160, #topics = 0011, #tables = 0563, gamma = 0.10000, alpha = 1.00000, likelihood = -5699.64345
iter = 00161, #topics = 0010, #tables = 0571, gamma = 0.10000, alpha = 1.00000, likelihood = -5752.25368
iter = 00162, #topics = 0010, #tables = 0556, gamma = 0.10000, alpha = 1.00000, likelihood = -5696.71999
iter = 00163, #topics = 0010, #tables = 0573, gamma = 0.10000, alpha = 1.00000, likelihood = -5754.25323
iter = 00164, #topics = 0010, #tables = 0554, gamma = 0.10000, alpha = 1.00000, likelihood = -5756.80388
iter = 00165, #topics = 0010, #tables = 0560, gamma = 0.10000, alpha = 1.00000, likelihood = -5790.65916
iter = 00166, #topics = 0010, #tables = 0568, gamma = 0.10000, alpha = 1.00000, likelihood = -5784.95252
iter = 00167, #topics = 0010, #tables = 0592, gamma = 0.10000, alpha = 1.00000, likelihood = -5737.40244
iter = 00168, #topics = 0010, #tables = 0567, gamma = 0.10000, alpha = 1.00000, likelihood = -5743.28803
iter = 00169, #topics = 0010, #tables = 0585, gamma = 0.10000, alpha = 1.00000, likelihood = -5757.37280
iter = 00170, #topics = 0010, #tables = 0560, gamma = 0.10000, alpha = 1.00000, likelihood = -5742.35786
iter = 00171, #topics = 0011, #tables = 0581, gamma = 0.10000, alpha = 1.00000, likelihood = -5804.34999
iter = 00172, #topics = 0011, #tables = 0581, gamma = 0.10000, alpha = 1.00000, likelihood = -5889.79232
iter = 00173, #topics = 0011, #tables = 0575, gamma = 0.10000, alpha = 1.00000, likelihood = -5916.56246
